ID	Structure	bms	sk_struct	idx	closest_order	bucket_id	embedded_hs_coordinates	Dim_1	Dim_2
DB08992	CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2	O=C(CCN1CCCCC1)c1ccccc1	15 3 4 2 0 6 1 0 3 0 0 0 3 2 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0	1246	6932	8170	65;56	65	56
DB08993	NCC[C@@H](O)[C@H](N)CC(O)=N[C@H]1CN=C(O)[C@@H](N=C(O)\C(=C\NC(O)=N)N=C(O)[C@H](CO)N=C(O)[C@H](CO)N=C1O)[C@H]2CCNC(=N)N2	C=C1C=N[C@@H]([C@H]2CCNC(=N)N2)C=NCCC=NCC=NCC=N1	22 0 0 2 0 16 0 5 7 0 0 0 7 8 0 0 0 8 0 0 0 1 1 0 3 2 1 0 0 0 2 0	1247	27400	32291	117;149	117	149
DB08994	OCCN(CCO)C1=NC(=C(O1)C2=CC=CC=C2)C3=CC=CC=C3	c1ccc(-c2ncoc2-c2ccccc2)cc1	17 0 0 3 0 6 3 0 2 0 0 1 1 2 0 0 1 1 0 0 0 1 1 0 0 0 3 0 2 1 0 1	1248	10393	12249	69;121	69	121
DB08996	CN(C)CCCN1C2=CC=CC=C2C(C)(C)C3=CC=CC=C13	c1ccc2c(c1)Cc1ccccc1N2	14 0 0 3 0 6 2 2 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 2 2 0 4 0 4	1249	4369	5150	101;2	101	2
DB09000	CC(CN(C)C)CN1C2=CC=CC=C2SC3=CC=C(C=C13)C#N	c1ccc2c(c1)Nc1ccccc1S2	14 0 0 3 0 6 2 2 2 0 1 0 1 2 0 1 0 1 0 0 0 0 2 0 0 0 2 2 0 4 0 4	1250	4386	5170	98;7	98	7
DB09002	ClC1=CC=C(C=C1)C(OCCN2CCCCC2)C3=CC=CC=C3	c1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1	22 4 6 3 0 6 2 0 4 0 0 1 3 2 0 0 1 1 3 0 0 0 1 0 0 0 2 0 1 0 0 0	1251	29824	35148	187;162	187	162
DB09003	OC(=N)C1(CCN(CCCN2C3=CC=CC=C3CCC4=CC=C(Cl)C=C24)CC1)N5CCCCC5	c1ccc2c(c1)CCc1ccccc1N2CCCN1CCC(N2CCCCC2)CC1	30 3 4 5 0 7 2 2 9 0 0 0 9 3 0 0 0 3 0 0 0 0 0 0 0 0 5 0 3 5 0 5	1252	49238	58027	160;32	160	32
DB09006	CCC(C)(OC1=CC=C(C=C1)C2(CCCCC2)C3=CC=C(OC(C)(CC)C(O)=O)C=C3)C(O)=O	c1ccc(C2(c3ccccc3)CCCCC2)cc1	18 0 0 3 0 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0	1253	13312	15689	26;98	26	98
DB09009	CCCNC(C)C(O)=NC1=C(SC=C1C)C(=O)OC	c1ccsc1	5 0 0 1 0 5 1 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1254	36	43	7;7	7	7
DB09012	CN1CC(O)C2=C\C(=N\NC(N)=O)C(=O)C=C12	N=C1C=C2CCNC2=CC1=O	9 0 0 2 0 6 1 0 1 0 0 0 1 3 0 0 1 2 0 0 0 0 0 0 1 4 0 0 0 0 2 0	1255	526	621	29;23	29	23
DB09014	CCCCSC1=CC=C(C=C1)C(SCCN(C)C)C2=CC=CC=C2	c1ccc(Cc2ccccc2)cc1	13 1 2 2 0 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0	1256	3124	3683	34;10	34	10
DB09015	C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]4(O)CCC(O)=O	O=C1C=C2C=C[C@@H]3[C@H](CCC4CCC[C@H]43)C2CC1	17 0 0 4 0 6 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 4 0 3 3 1 3	1257	10765	12687	37;119	37	119
DB09016	CC(CC1C2=CC=CC=C2CCC3=CC=CC=C13)CN(C)C	c1ccc2c(c1)CCc1ccccc1C2	15 0 0 3 0 7 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 3 0 3	1258	6371	7509	95;33	95	33
DB09017	CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C4=C(SC(=C4)Br)[N]12	c1ccc(C2=NCc3nncn3-c3sccc32)cc1	19 0 0 4 0 7 3 3 7 0 1 0 6 5 0 1 0 4 0 1 0 3 2 0 0 0 3 0 2 2 0 2	1259	16892	19908	16;169	16	169
DB09018	CCN(CC)CCN=C(O)C1=CC(=C(N)C=C1OC)Br	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1260	135	160	11;12	11	12
DB09019	CN(CC1=CC(=CC(=C1N)Br)Br)C2CCCCC2	c1ccc(CNC2CCCCC2)cc1	14 2 3 2 0 6 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1	1261	4786	5641	114;18	114	18
DB09020	CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(OC(C)=O)C=C2)C3=CC=CC=N3	c1ccc(C(c2ccccc2)c2ccccn2)cc1	19 1 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 3 0 0 0 0 0 0 0 3 0 3 0 0 0	1262	17531	20661	13;203	13	203
DB09021	CNCC12CCC(C3=CC=CC=C13)C4=CC=CC=C24	c1ccc2c(c1)C1CCC2c2ccccc21	16 0 0 5 0 6 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 6 7 0 7	1263	8416	9919	121;95	121	95
DB09026	COCCCOC1=C(OC)C=CC(=C1)CC(CC(N)C(O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1264	135	160	11;12	11	12
DB09027	COC(O)=N[C@@H](C(C)C)C(=O)N1CC2(CC2)C[C@H]1C3=NC=C([NH]3)C4=CC=C5C6=CC=C(C=C6C(F)(F)C5=C4)C7=CC=C8N=C([NH]C8=C7)[C@@H]9[C@H]%10CC[C@H](C%10)N9C(=O)[C@@H](N=C(O)OC)C(C)C	c1cc2c(cc1-c1ccc3nc([C@H]4N[C@@H]5CC[C@H]4C5)[nH]c3c1)Cc1cc(-c3cnc([C@@H]4CC5(CC5)CN4)[nH]3)ccc1-2	41 0 0 10 1 6 5 2 6 0 0 0 6 6 0 0 0 6 0 0 0 2 6 0 0 0 9 10 3 25 0 25	1265	54317	64012	243;50	243	50
DB09030	CCOC(O)=N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]3[C@@H]([C@@H](C)OC3=O)[C@H]2\C=C\C4=NC=C(C=C4)C5=CC(=CC=C5)F	O=C1OC[C@@H]2[C@H]1C[C@@H]1CCCC[C@H]1[C@@H]2/C=C/c1ccc(-c2ccccc2)cn1	27 2 3 5 0 6 2 0 2 0 0 1 1 3 0 0 2 1 0 0 0 0 0 0 1 0 5 1 3 6 1 6	1266	43935	51777	207;71	207	71
DB09034	C[C@@H]1CCN(CCN1C(=O)C2=C(C=CC(=C2)C)[N]3N=CC=N3)C4=NC5=C(O4)C=CC(=C5)Cl	O=C(c1ccccc1-n1nccn1)N1CCCN(c2nc3ccccc3o2)CC1	28 1 2 5 0 7 4 0 13 0 0 1 12 8 0 0 2 6 0 2 1 3 3 0 1 0 4 2 1 6 1 6	1267	45938	54138	169;116	169	116
DB09038	OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C2=CC(=C(Cl)C=C2)CC3=CC=C(O[C@H]4CCOC4)C=C3	c1cc(Cc2ccc(O[C@H]3CCOC3)cc2)cc([C@H]2CCCCO2)c1	25 2 4 4 0 6 2 0 3 0 0 3 0 3 0 0 3 0 0 0 0 0 1 0 0 0 1 3 0 3 0 3	1268	39124	46108	217;188	217	188
DB09039	CCCCCCCC(O)=N[C@H](CN1CCCC1)[C@H](O)C2=CC3=C(OCCO3)C=C2	c1cc2c(cc1CCCN1CCCC1)OCCO2	18 3 4 3 0 6 1 1 5 0 0 2 3 3 0 0 2 1 0 0 0 0 2 0 0 0 1 1 0 2 0 2	1269	15385	18132	55;154	55	154
DB09040	CC(N1CCC(=C)CC1)[C@](O)(C[N]2C=NC=N2)C3=C(F)C=C(F)C=C3	C=C1CCN(CC(Cn2cncn2)c2ccccc2)CC1	20 3 5 3 0 6 2 0 8 0 0 0 8 4 0 0 0 4 3 1 0 2 0 0 0 0 1 2 0 2 1 2	1270	22595	26629	98;224	98	224
DB09041	OB1OCC2=CC(=CC=C12)F	B1OCc2ccccc21	9 0 0 2 0 6 1 1 2 1 0 1 0 2 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0	1271	580	685	29;31	29	31
DB09042	C[N]1N=NC(=N1)C2=CC=C(C=N2)C3=CC=C(C=C3F)N4CC(CO[P](O)(O)=O)OC4=O	O=C1OCCN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)cc1	22 0 0 4 0 6 3 0 9 0 0 1 8 8 0 0 2 6 0 3 2 2 3 0 2 0 3 0 0 4 1 4	1272	27531	32446	126;153	126	153
DB09048	CN1CCN(CC1)C2=NC=C(N(C)C(=O)C(C)(C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C(=C2)C4=CC=CC=C4C	O=C(Cc1ccccc1)Nc1cnc(N2CCNCC2)cc1-c1ccccc1	27 3 4 4 0 6 3 0 6 0 0 0 6 5 0 0 1 4 0 0 0 1 3 0 1 0 3 1 1 4 1 4	1273	44217	52110	202;89	202	89
DB09049	COCCOCCOCCOCCOCCOCCOCCOC1CC[C@@]2(O)C3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC=C)C1O5	c1cc2c3c(c1)OC1CCCC4C(C2)NCC[C@]314	18 0 0 5 1 6 1 2 2 0 0 1 1 2 0 0 1 1 0 0 0 0 0 0 0 0 6 2 7 10 0 10	1274	13891	16371	2;126	2	126
DB09053	NC1=NC=NC2=C1C(=N[N]2C3CCCN(C3)C(=O)C=C)C4=CC=C(OC5=CC=CC=C5)C=C4	c1ccc(Oc2ccc(-c3nn(C4CCCNC4)c4ncncc34)cc2)cc1	28 1 2 5 0 6 4 0 8 0 0 1 7 6 0 0 1 5 0 1 0 2 1 0 0 0 5 2 4 9 0 9	1275	45850	54034	161;116	161	116
DB09060	NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2O[S](O)(=O)=O	O=C1N[C@@H]2CCCN1C2	8 0 0 2 0 6 0 0 4 0 0 0 4 3 0 0 1 2 0 0 0 1 1 0 2 0 0 1 0 1 1 1	1276	357	422	31;12	31	12
DB09061	CCCCCC1=CC(=C(C2C=C(C)CCC2C(C)=C)C(=C1)O)O	C1=CC(c2ccccc2)CCC1	12 0 0 2 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0	1277	1816	2141	45;35	45	35
DB09063	CC(C)OC1=CC(=C(C)C=C1NC2=NC=C(Cl)C(=N2)NC3=C(C=CC=C3)[S](=O)(=O)C(C)C)C4CCNCC4	c1ccc(Nc2ccnc(Nc3ccc(C4CCNCC4)cc3)n2)cc1	26 2 4 4 0 6 3 0 5 0 0 0 5 5 0 0 0 5 0 0 0 4 0 0 0 0 1 3 0 2 0 2	1278	41731	49180	249;124	249	124
DB09065	CC(C)C1=NC(=CS1)CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5	O=C(NCc1cscn1)NC(CCN1CCOCC1)C(=O)NC(CCC(Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1	47 19 23 5 0 6 4 0 13 0 2 2 9 14 0 2 5 7 9 0 0 4 7 0 5 0 0 2 0 3 3 3	1279	54979	64792	238;25	238	25
DB09067	CCC(C)C(NC(=O)C(CC(O)=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCNC(N)=N)NC(=O)C(CC(N)=O)NC(=O)C(CO)NC(=O)C(CC1=CN=C[NH]1)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CC(O)=O)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(CCSC)NC(=O)C(CCC(O)=O)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CCC(O)=O)NC(=O)C(CCCNC(N)=N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC2=CN=C[NH]2)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CC(O)=O)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(NC(=O)C4CCCN4C(=O)C5CCCN5C(=O)C(CCC(O)=O)NC(=O)C(CCC(N)=O)NC(=O)C(N)CO)C(C)CC)C(C)O)C(C)C)C(C)O)C(=O)NC(C)C(N)=O	O=C(CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc1cnc[nH]1)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)C1CCCN1)NCCc1cnc[nH]1	111 85 89 5 0 6 3 0 35 0 0 0 35 61 0 0 28 33 6 0 0 2 30 0 28 0 1 2 0 2 28 2	1280	55583	65504	251;4	251	4
DB09068	CC1=CC(=C(SC2=CC=CC=C2N3CCNCC3)C=C1)C	c1ccc(Sc2ccccc2N2CCNCC2)cc1	19 1 2 3 0 6 2 0 5 0 1 0 4 3 0 1 0 2 0 0 0 0 3 0 0 0 2 1 1 1 0 1	1281	17145	20206	5;174	5	174
DB09069	COC1=C(OC)C(=C(CN2CCNCC2)C=C1)OC	c1ccc(CN2CCNCC2)cc1	13 1 2 2 0 6 1 0 4 0 0 0 4 2 0 0 0 2 0 0 0 0 2 0 0 0 0 1 0 0 0 0	1282	3188	3758	34;1	34	1
DB09070	C[C@@H]1CC2=C(CCC(=O)C2)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@H]13	O=C1CCC2=C(CC[C@@H]3[C@@H]2CCC2CCC[C@H]23)C1	17 0 0 4 0 6 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 3 0 2 2 1 2	1283	10756	12677	39;117	39	117
DB09071	CCC(O)=NC[C@@H]1C[C@H]1C2=C3CCOC3=CC=C2	c1cc2c(c(C3CC3)c1)CCO2	12 0 0 3 0 6 1 1 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 3 0 2 1 0 1	1284	1972	2325	38;48	38	48
DB09074	OC1=NN=C(CC2=CC(=C(F)C=C2)C(=O)N3CCN(CC3)C(=O)C4CC4)C5=CC=CC=C15	O=C(c1cccc(Cc2nncc3ccccc23)c1)N1CCN(C(=O)C2CC2)CC1	28 3 6 5 0 6 3 0 8 0 0 0 8 6 0 0 2 4 0 1 0 0 2 0 2 0 2 2 1 3 2 3	1285	46326	54595	134;126	134	126
DB09075	CN1CCC2=C(C1)SC(=N2)C(=O)NC3CC(CCC3NC(=O)C(=O)NC4=NC=C(Cl)C=C4)C(=O)N(C)C	O=C(Nc1ccccn1)C(=O)NC1CCCCC1NC(=O)c1nc2c(s1)CNCC2	27 6 8 4 0 6 2 1 7 0 1 0 6 10 0 1 3 6 0 0 0 2 6 0 3 1 2 2 0 3 3 3	1286	45255	53333	177;127	177	127
DB09078	COC1=CC2=NC=CC(=C2C=C1C(O)=N)OC3=CC(=C(NC(O)=NC4CC4)C=C3)Cl	C(=NC1CC1)Nc1ccc(Oc2ccnc3ccccc23)cc1	23 4 6 4 0 6 3 0 4 0 0 1 3 4 0 0 1 3 0 0 0 0 0 0 1 0 2 1 1 3 0 3	1287	33612	39612	189;248	189	248
DB09079	COC(=O)C1=CC2=C(C=C1)\C(C(=N2)O)=C(NC3=CC=C(C=C3)N(C)C(=O)CN4CCN(C)CC4)/C5=CC=CC=C5	O=C(CN1CCNCC1)Nc1ccc(N/C(=C2\C=Nc3ccccc32)c2ccccc2)cc1	32 5 8 5 0 6 4 0 7 0 0 0 7 6 0 0 1 5 3 0 0 0 3 0 2 1 1 0 0 3 2 3	1288	51694	60921	174;18	174	18
DB09080	COC1=CC=C(CC(C)(C)NCC(O)C2=CC(=CC3=C2OCC(=O)N3)O)C=C1	O=C1COc2c(CCNCCc3ccccc3)cccc2N1	21 5 6 3 0 6 2 1 3 0 0 1 2 4 0 0 2 2 0 0 0 0 2 0 1 0 2 0 1 0 1 0	1289	26829	31618	88;137	88	137
DB09081	COC1=C(OC)C(=O)C(=C(C)C1=O)CCCCCCCCCCCCO	O=C1C=CC(=O)C=C1	6 0 0 1 0 6 1 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 4 0 0 0 0 2 0	1290	233	276	16;5	16	5
DB09082	OCC1=C(O)C=CC(=C1)[C@@H](O)CNCCCCCCOCCOCC2=C(Cl)C=CC=C2Cl	c1ccc(CCNCCCCCCOCCOCc2ccccc2)cc1	26 14 15 2 0 6 2 0 3 0 0 2 1 3 0 0 2 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0	1291	43462	51220	223;90	223	90
DB09083	COC1=CC2=C(CC(=O)N(CCCN(C)CC3CC4=CC(=C(OC)C=C34)OC)CC2)C=C1OC	O=C1Cc2ccccc2CCN1CCCNCC1Cc2ccccc21	24 5 6 4 0 7 2 2 4 0 0 0 4 3 0 0 1 2 0 0 0 0 0 0 1 0 3 1 1 3 1 3	1292	37254	43904	247;232	247	232
DB09084	CN(C)CCCOC1=N[N](CC2=CC=CC=C2)C3=CC=CC=C13	c1ccc(Cn2ncc3ccccc32)cc1	16 1 2 3 0 6 3 0 4 0 0 0 4 2 0 0 0 2 0 1 0 0 0 0 0 0 2 1 1 2 0 2	1293	8942	10539	119;103	119	103
DB09085	CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1294	135	160	11;12	11	12
DB09086	COC1=C(O)C=CC(=C1)CC=C	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1295	135	160	11;12	11	12
DB09089	CCC(COC(=O)C1=CC(=C(OC)C(=C1)OC)OC)(N(C)C)C2=CC=CC=C2	O=C(OCCc1ccccc1)c1ccccc1	16 4 5 2 0 6 2 0 1 0 0 1 0 2 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0	1296	9582	11293	92;122	92	122
DB09091	C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CS)[C@@]4(C)CC(O)[C@H]23	O=C1C=C2CC[C@@H]3[C@H](CCC4CCC[C@H]43)C2CC1	17 0 0 4 0 6 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 4 0 3 3 1 3	1297	10717	12631	32;126	32	126
DB09093	CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(O)=N)C(=O)C4=C(O)C=CC(=C4[C@@]3(C)O)Cl	O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21	18 0 0 4 0 6 1 3 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 2 2 2 0 3 2 3	1298	13536	15953	28;112	28	112
DB09095	CC1C[C@H]2[C@@H]3CC(F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)C1C(=O)CO	O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21	17 0 0 4 0 6 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 4 0 3 3 1 3	1299	10765	12687	37;119	37	119
DB09096	O=C(OOC(=O)C1=CC=CC=C1)C2=CC=CC=C2	O=C(OOC(=O)c1ccccc1)c1ccccc1	16 4 5 2 0 6 2 0 2 0 0 2 0 4 0 0 4 0 0 1 0 0 0 0 2 0 0 0 0 0 2 0	1300	9652	11376	83;120	83	120
DB09097	CCCN1CC(C[C@@H]2CC3=C(O)C=CC=C3C[C@@H]12)N[S](=O)(=O)N(CC)CC	c1ccc2c(c1)C[C@H]1CCCN[C@@H]1C2	14 0 0 3 0 6 1 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 2 2 0 4 0 4	1301	4068	4795	92;24	92	24
DB09099	CC(N)C(=O)NCC(=O)NC1CSSCC(NC(=O)C(CO)NC(=O)C(NC(=O)C(CC2=CC=CC=C2)NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(CC3=C[NH]C4=C3C=CC=C4)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(CC6=CC=CC=C6)NC(=O)C(CC(N)=O)NC(=O)C(CCCCN)NC1=O)C(C)O)C(C)O)C(O)=O	O=C1CCSSCCNC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1	69 4 8 6 0 38 5 0 14 0 2 0 12 25 0 2 11 12 0 1 0 0 11 0 11 0 2 4 1 4 11 4	1302	55453	65351	243;9	243	9
DB09102	COC(=O)NC(C(C)C)C(=O)N1CCCC1C2=NC=C([NH]2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C([NH]5)C6CCCN6C(=O)C(NC(=O)OC)C(C)C	c1cc(-c2cnc(C3CCCN3)[nH]2)ccc1-c1ccc(-c2cnc(C3CCCN3)[nH]2)cc1	32 0 0 6 0 6 4 0 6 0 0 0 6 6 0 0 0 6 0 0 0 2 6 0 0 0 5 2 0 10 0 10	1303	51164	60296	154;9	154	9
DB09115	OC1=C2N=CC=CC2=C(I)C=C1I	c1ccc2ncccc2c1	10 0 0 2 0 6 2 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0	1304	1029	1214	9;46	9	46
DB09117	CC1OC(C)OC(C)O1	C1OCOCO1	6 0 0 1 0 6 0 0 3 0 0 3 0 3 0 0 3 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0	1305	171	203	12;4	12	4
DB09118	CC(C)(C)C(O)/C=C/C1=CC=C2OCOC2=C1	c1ccc2c(c1)OCO2	9 0 0 2 0 6 1 1 2 0 0 2 0 2 0 0 2 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0	1306	578	682	31;30	31	30
DB09119	CC(=O)OC1CC2=C(C=CC=C2)N(C(N)=O)C3=C1C=CC=C3	c1ccc2c(c1)CCc1ccccc1N2	15 0 0 3 0 7 2 2 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 2 1 0 3 0 3	1307	6406	7550	89;38	89	38
DB09120	COC1=CC(=CC=C1O)CNC(=O)CCCC\C=C/C(C)C	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1308	135	160	11;12	11	12
DB09123	C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N	O=C1C=C2CC[C@@H]3C(=C2CC1)CCC1CCC[C@H]13	17 0 0 4 0 6 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 2 0 1 0 1 0	1309	10763	12685	36;118	36	118
DB09124	CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	O=C1C=C2C=C[C@@H]3[C@H](CCC4CCC[C@H]43)C2CC1	17 0 0 4 0 6 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 4 0 3 3 1 3	1310	10765	12687	37;119	37	119
DB09133	CNC(=O)C1=C(I)C(=C(I)C(=C1I)NC(C)=O)C(O)=O	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1311	135	160	11;12	11	12
DB09134	OCCN(C(=O)CO)C1=C(I)C(=C(I)C(=C1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1312	135	160	11;12	11	12
DB09135	CC(=O)N(CC(O)CO)C1=C(I)C(=C(I)C(=C1I)C(=O)NCCO)C(=O)NCC(O)CO	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1313	135	160	11;12	11	12
DB09142	CSCCC(NC(=O)C(CC1=CC=C(O[S](O)(=O)=O)C=C1)NC(=O)C(N)CC(O)=O)C(=O)NCC(=O)NC(CC2=C[NH]C3=C2C=CC=C3)C(=O)NC(CCSC)C(=O)NC(CC(O)=O)C(=O)NC(CC4=CC=CC=C4)C(N)=O	O=C(CCc1ccccc1)NCC(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCC(=O)NCCc1ccccc1	43 22 24 4 0 6 4 0 7 0 0 0 7 13 0 0 6 7 3 0 0 0 5 0 6 0 2 1 1 2 6 2	1314	54732	64501	253;35	253	35
DB09143	C[C@@H]1CN(C[C@H](C)O1)C2=CC=C(NC(=O)C3=CC=CC(=C3C)C4=CC=C(OC(F)(F)F)C=C4)C=N2	O=C(Nc1ccc(N2CCOCC2)nc1)c1cccc(-c2ccccc2)c1	26 2 3 4 0 6 3 0 6 0 0 1 5 5 0 0 2 3 0 0 0 1 3 0 1 0 2 1 0 4 1 4	1315	41499	48907	252;140	252	140
DB09148	CNC1=CC=C(C=C1)\C=C\C2=CC=C(OCCOCCOCCF)C=C2	C(=C/c1ccccc1)\c1ccccc1	14 2 3 2 0 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1316	4967	5854	117;26	117	26
DB09149	CNC1=CC=C(C=C1)/C=C/C2=CN=C(OCCOCCOCCF)C=C2	C(=C/c1cccnc1)\c1ccccc1	14 2 3 2 0 6 2 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1317	4976	5865	113;25	113	25
DB09151	CNC1=C(F)C=C(C=C1)C2=NC3=C(S2)C=C(O)C=C3	c1ccc(-c2nc3ccccc3s2)cc1	15 0 0 3 0 6 3 0 2 0 1 0 1 2 0 1 0 1 0 0 0 1 1 0 0 0 2 2 0 4 0 4	1318	6145	7243	84;60	84	60
DB09156	COCC(O)=NC1=C(I)C(=C(I)C(=C1I)C(=O)N(C)CC(O)CO)C(O)=NCC(O)CO	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1319	135	160	11;12	11	12
